trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2424595574,61:45:00,61:50:00,ACW,5,0,0,1264
2424595574,62:10:00,62:25:00,MDS,6,0,0,1283
2424595574,69:35:00,69:40:00,AMD,7,0,0,1903
2424595574,70:00:00,70:00:00,ALE,8,0,0,1919
2274027489,14:00:00,14:00:00,XTS,1,0,0,0
2274027489,15:55:00,16:00:00,LDE,2,0,0,154
2274027489,16:30:00,16:35:00,PUF,3,0,0,192
2274027489,17:55:00,18:00:00,XBA,4,0,0,302
2274027489,18:15:00,18:20:00,BIJ,5,0,0,310
2274027489,18:35:00,18:40:00,XSJ,6,0,0,326
2274027489,19:30:00,19:30:00,EAS,7,0,0,361
8158156942,14:00:00,14:00:00,XTS,1,0,0,0
8158156942,15:55:00,16:00:00,LDE,2,0,0,154
8158156942,16:30:00,16:35:00,PUF,3,0,0,192
8158156942,17:55:00,18:00:00,XBA,4,0,0,302
8158156942,18:15:00,18:20:00,BIJ,5,0,0,310
8158156942,18:35:00,18:40:00,XSJ,6,0,0,326
8158156942,19:30:00,19:30:00,EAS,7,0,0,361
9522815297,14:00:00,14:00:00,XTS,1,0,0,0
9522815297,15:55:00,16:00:00,LDE,2,0,0,154
9522815297,16:30:00,16:35:00,PUF,3,0,0,192
9522815297,17:55:00,18:00:00,XBA,4,0,0,302
9522815297,18:15:00,18:20:00,BIJ,5,0,0,310
9522815297,18:35:00,18:40:00,XSJ,6,0,0,326
9522815297,19:30:00,19:30:00,EAS,7,0,0,361
2564306047,14:00:00,14:00:00,XTS,1,0,0,0
2564306047,15:55:00,16:00:00,LDE,2,0,0,154
2564306047,16:30:00,16:35:00,PUF,3,0,0,192
2564306047,17:55:00,18:00:00,XBA,4,0,0,302
2564306047,18:15:00,18:20:00,BIJ,5,0,0,310
2564306047,18:35:00,18:40:00,XSJ,6,0,0,326
2564306047,19:30:00,19:30:00,EAS,7,0,0,361
7643240951,14:00:00,14:00:00,XTS,1,0,0,0
7643240951,15:55:00,16:00:00,LDE,2,0,0,154
7643240951,16:30:00,16:35:00,PUF,3,0,0,192
7643240951,17:55:00,18:00:00,XBA,4,0,0,302
7643240951,18:15:00,18:20:00,BIJ,5,0,0,310
7643240951,18:35:00,18:40:00,XSJ,6,0,0,326
7643240951,19:30:00,19:30:00,EAS,7,0,0,361
7273662461,14:00:00,14:00:00,XTS,1,0,0,0
7273662461,15:55:00,16:00:00,LDE,2,0,0,154
7273662461,16:30:00,16:35:00,PUF,3,0,0,192
7273662461,17:55:00,18:00:00,XBA,4,0,0,302
7273662461,18:15:00,18:20:00,BIJ,5,0,0,310
7273662461,18:35:00,18:40:00,XSJ,6,0,0,326
7273662461,19:30:00,19:30:00,EAS,7,0,0,361
7285928431,14:00:00,14:00:00,XTS,1,0,0,0
7285928431,15:55:00,16:00:00,LDE,2,0,0,154
7285928431,16:30:00,16:35:00,PUF,3,0,0,192
7285928431,17:55:00,18:00:00,XBA,4,0,0,302
7285928431,18:15:00,18:20:00,BIJ,5,0,0,310
7285928431,18:35:00,18:40:00,XSJ,6,0,0,326
7285928431,19:30:00,19:30:00,EAS,7,0,0,361
8585397734,14:00:00,14:00:00,XTS,1,0,0,0
8585397734,15:55:00,16:00:00,LDE,2,0,0,154
8585397734,16:30:00,16:35:00,PUF,3,0,0,192
8585397734,17:55:00,18:00:00,XBA,4,0,0,302
8585397734,18:15:00,18:20:00,BIJ,5,0,0,310
8585397734,18:35:00,18:40:00,XSJ,6,0,0,326
8585397734,19:30:00,19:30:00,EAS,7,0,0,361
1505614895,14:00:00,14:00:00,XTS,1,0,0,0
1505614895,15:55:00,16:00:00,LDE,2,0,0,154
1505614895,16:30:00,16:35:00,PUF,3,0,0,192
1505614895,17:55:00,18:00:00,XBA,4,0,0,302
1505614895,18:15:00,18:20:00,BIJ,5,0,0,310
1505614895,18:35:00,18:40:00,XSJ,6,0,0,326
1505614895,19:30:00,19:30:00,EAS,7,0,0,361
0569832291,14:00:00,14:00:00,XTS,1,0,0,0
0569832291,15:55:00,16:00:00,LDE,2,0,0,154
0569832291,16:30:00,16:35:00,PUF,3,0,0,192
0569832291,17:55:00,18:00:00,XBA,4,0,0,302
0569832291,18:15:00,18:20:00,BIJ,5,0,0,310
0569832291,18:35:00,18:40:00,XSJ,6,0,0,326
0569832291,19:30:00,19:30:00,EAS,7,0,0,361
2731847254,14:00:00,14:00:00,XTS,1,0,0,0
2731847254,15:55:00,16:00:00,LDE,2,0,0,154
2731847254,16:30:00,16:35:00,PUF,3,0,0,192
2731847254,17:55:00,18:00:00,XBA,4,0,0,302
2731847254,18:15:00,18:20:00,BIJ,5,0,0,310
2731847254,18:35:00,18:40:00,XSJ,6,0,0,326
2731847254,19:30:00,19:30:00,EAS,7,0,0,361
8256363467,14:00:00,14:00:00,XTS,1,0,0,0
8256363467,15:55:00,16:00:00,LDE,2,0,0,154
8256363467,16:30:00,16:35:00,PUF,3,0,0,192
8256363467,17:55:00,18:00:00,XBA,4,0,0,302
8256363467,18:15:00,18:20:00,BIJ,5,0,0,310
8256363467,18:35:00,18:40:00,XSJ,6,0,0,326
8256363467,19:30:00,19:30:00,EAS,7,0,0,361
4233741712,14:00:00,14:00:00,XTS,1,0,0,0
4233741712,15:55:00,16:00:00,LDE,2,0,0,154
4233741712,16:30:00,16:35:00,PUF,3,0,0,192
4233741712,17:55:00,18:00:00,XBA,4,0,0,302
4233741712,18:15:00,18:20:00,BIJ,5,0,0,310
4233741712,18:35:00,18:40:00,XSJ,6,0,0,326
4233741712,19:30:00,19:30:00,EAS,7,0,0,361
0048710423,17:30:00,17:30:00,XTS,1,0,0,0
0048710423,19:25:00,19:30:00,LDE,2,0,0,154
0048710423,20:00:00,20:05:00,PUF,3,0,0,192
0048710423,21:25:00,21:30:00,XBA,4,0,0,302
0048710423,21:45:00,21:50:00,BIJ,5,0,0,310
0048710423,22:05:00,22:10:00,XSJ,6,0,0,326
0048710423,23:00:00,23:00:00,EAS,7,0,0,361
6726915516,17:30:00,17:30:00,XTS,1,0,0,0
6726915516,19:25:00,19:30:00,LDE,2,0,0,154
6726915516,20:00:00,20:05:00,PUF,3,0,0,192
6726915516,21:25:00,21:30:00,XBA,4,0,0,302
6726915516,21:45:00,21:50:00,BIJ,5,0,0,310
6726915516,22:05:00,22:10:00,XSJ,6,0,0,326
6726915516,23:00:00,23:00:00,EAS,7,0,0,361
4150909778,17:30:00,17:30:00,XTS,1,0,0,0
4150909778,19:25:00,19:30:00,LDE,2,0,0,154
4150909778,20:00:00,20:05:00,PUF,3,0,0,192
4150909778,21:25:00,21:30:00,XBA,4,0,0,302
4150909778,21:45:00,21:50:00,BIJ,5,0,0,310
4150909778,22:05:00,22:10:00,XSJ,6,0,0,326
4150909778,23:00:00,23:00:00,EAS,7,0,0,361
9345576060,17:30:00,17:30:00,XTS,1,0,0,0
9345576060,19:25:00,19:30:00,LDE,2,0,0,154
9345576060,20:00:00,20:05:00,PUF,3,0,0,192
9345576060,21:25:00,21:30:00,XBA,4,0,0,302
9345576060,21:45:00,21:50:00,BIJ,5,0,0,310
9345576060,22:05:00,22:10:00,XSJ,6,0,0,326
9345576060,23:00:00,23:00:00,EAS,7,0,0,361
5378531920,17:30:00,17:30:00,XTS,1,0,0,0
5378531920,19:25:00,19:30:00,LDE,2,0,0,154
5378531920,20:00:00,20:05:00,PUF,3,0,0,192
5378531920,21:25:00,21:30:00,XBA,4,0,0,302
5378531920,21:45:00,21:50:00,BIJ,5,0,0,310
5378531920,22:05:00,22:10:00,XSJ,6,0,0,326
5378531920,23:00:00,23:00:00,EAS,7,0,0,361
0010827382,17:30:00,17:30:00,XTS,1,0,0,0
0010827382,19:25:00,19:30:00,LDE,2,0,0,154
0010827382,20:00:00,20:05:00,PUF,3,0,0,192
0010827382,21:25:00,21:30:00,XBA,4,0,0,302
0010827382,21:45:00,21:50:00,BIJ,5,0,0,310
0010827382,22:05:00,22:10:00,XSJ,6,0,0,326
0010827382,23:00:00,23:00:00,EAS,7,0,0,361
6491110134,17:30:00,17:30:00,XTS,1,0,0,0
6491110134,19:25:00,19:30:00,LDE,2,0,0,154
6491110134,20:00:00,20:05:00,PUF,3,0,0,192
6491110134,21:25:00,21:30:00,XBA,4,0,0,302
6491110134,21:45:00,21:50:00,BIJ,5,0,0,310
6491110134,22:05:00,22:10:00,XSJ,6,0,0,326
6491110134,23:00:00,23:00:00,EAS,7,0,0,361
0597610778,06:40:00,06:40:00,EAS,1,0,0,0
0597610778,07:15:00,07:20:00,XSJ,2,0,0,36
0597610778,07:35:00,07:40:00,BIJ,3,0,0,53
0597610778,08:00:00,08:05:00,XBA,4,0,0,61
0597610778,09:35:00,09:40:00,PUF,5,0,0,171
0597610778,10:10:00,10:15:00,LDE,6,0,0,208
0597610778,12:00:00,12:00:00,XTS,7,0,0,370
3331225316,06:40:00,06:40:00,EAS,1,0,0,0
3331225316,07:15:00,07:20:00,XSJ,2,0,0,36
3331225316,07:35:00,07:40:00,BIJ,3,0,0,53
3331225316,08:00:00,08:05:00,XBA,4,0,0,61
3331225316,09:35:00,09:40:00,PUF,5,0,0,171
3331225316,10:10:00,10:15:00,LDE,6,0,0,208
3331225316,12:00:00,12:00:00,XTS,7,0,0,370
2084683795,06:40:00,06:40:00,EAS,1,0,0,0
2084683795,07:15:00,07:20:00,XSJ,2,0,0,36
2084683795,07:35:00,07:40:00,BIJ,3,0,0,53
2084683795,08:00:00,08:05:00,XBA,4,0,0,61
2084683795,09:35:00,09:40:00,PUF,5,0,0,171
2084683795,10:10:00,10:15:00,LDE,6,0,0,208
2084683795,12:00:00,12:00:00,XTS,7,0,0,370
8660144824,06:40:00,06:40:00,EAS,1,0,0,0
8660144824,07:15:00,07:20:00,XSJ,2,0,0,36
8660144824,07:35:00,07:40:00,BIJ,3,0,0,53
8660144824,08:00:00,08:05:00,XBA,4,0,0,61
8660144824,09:35:00,09:40:00,PUF,5,0,0,171
8660144824,10:10:00,10:15:00,LDE,6,0,0,208
8660144824,12:00:00,12:00:00,XTS,7,0,0,370
1638591486,06:40:00,06:40:00,EAS,1,0,0,0
1638591486,07:15:00,07:20:00,XSJ,2,0,0,36
1638591486,07:35:00,07:40:00,BIJ,3,0,0,53
1638591486,08:00:00,08:05:00,XBA,4,0,0,61
1638591486,09:35:00,09:40:00,PUF,5,0,0,171
1638591486,10:10:00,10:15:00,LDE,6,0,0,208
1638591486,12:00:00,12:00:00,XTS,7,0,0,370
7327639150,06:40:00,06:40:00,EAS,1,0,0,0
7327639150,07:15:00,07:20:00,XSJ,2,0,0,36
7327639150,07:35:00,07:40:00,BIJ,3,0,0,53
7327639150,08:00:00,08:05:00,XBA,4,0,0,61
7327639150,09:35:00,09:40:00,PUF,5,0,0,171
7327639150,10:10:00,10:15:00,LDE,6,0,0,208
7327639150,12:00:00,12:00:00,XTS,7,0,0,370
3692099891,06:40:00,06:40:00,EAS,1,0,0,0
3692099891,07:15:00,07:20:00,XSJ,2,0,0,36
3692099891,07:35:00,07:40:00,BIJ,3,0,0,53
3692099891,08:00:00,08:05:00,XBA,4,0,0,61
3692099891,09:35:00,09:40:00,PUF,5,0,0,171
3692099891,10:10:00,10:15:00,LDE,6,0,0,208
3692099891,12:00:00,12:00:00,XTS,7,0,0,370
2986150027,06:40:00,06:40:00,EAS,1,0,0,0
2986150027,07:15:00,07:20:00,XSJ,2,0,0,36
2986150027,07:35:00,07:40:00,BIJ,3,0,0,53
2986150027,08:00:00,08:05:00,XBA,4,0,0,61
2986150027,09:35:00,09:40:00,PUF,5,0,0,171
2986150027,10:10:00,10:15:00,LDE,6,0,0,208
2986150027,12:00:00,12:00:00,XTS,7,0,0,370
9932523879,06:40:00,06:40:00,EAS,1,0,0,0
9932523879,07:15:00,07:20:00,XSJ,2,0,0,36
9932523879,07:35:00,07:40:00,BIJ,3,0,0,53
9932523879,08:00:00,08:05:00,XBA,4,0,0,61
9932523879,09:35:00,09:40:00,PUF,5,0,0,171
9932523879,10:10:00,10:15:00,LDE,6,0,0,208
9932523879,12:00:00,12:00:00,XTS,7,0,0,370
8368378562,06:40:00,06:40:00,EAS,1,0,0,0
8368378562,07:15:00,07:20:00,XSJ,2,0,0,36
8368378562,07:35:00,07:40:00,BIJ,3,0,0,53
8368378562,08:00:00,08:05:00,XBA,4,0,0,61
8368378562,09:35:00,09:40:00,PUF,5,0,0,171
8368378562,10:10:00,10:15:00,LDE,6,0,0,208
8368378562,12:00:00,12:00:00,XTS,7,0,0,370
9351826467,06:40:00,06:40:00,EAS,1,0,0,0
9351826467,07:15:00,07:20:00,XSJ,2,0,0,36
9351826467,07:35:00,07:40:00,BIJ,3,0,0,53
9351826467,08:00:00,08:05:00,XBA,4,0,0,61
9351826467,09:35:00,09:40:00,PUF,5,0,0,171
9351826467,10:10:00,10:15:00,LDE,6,0,0,208
9351826467,12:00:00,12:00:00,XTS,7,0,0,370
2523659833,06:40:00,06:40:00,EAS,1,0,0,0
2523659833,07:15:00,07:20:00,XSJ,2,0,0,36
2523659833,07:35:00,07:40:00,BIJ,3,0,0,53
2523659833,08:00:00,08:05:00,XBA,4,0,0,61
2523659833,09:35:00,09:40:00,PUF,5,0,0,171
2523659833,10:10:00,10:15:00,LDE,6,0,0,208
2523659833,12:00:00,12:00:00,XTS,7,0,0,370
9778163206,06:40:00,06:40:00,EAS,1,0,0,0
9778163206,07:15:00,07:20:00,XSJ,2,0,0,36
9778163206,07:35:00,07:40:00,BIJ,3,0,0,53
9778163206,08:00:00,08:05:00,XBA,4,0,0,61
9778163206,09:35:00,09:40:00,PUF,5,0,0,171
9778163206,10:10:00,10:15:00,LDE,6,0,0,208
9778163206,12:00:00,12:00:00,XTS,7,0,0,370
4452666256,10:00:00,10:00:00,EAS,1,1,1,0
4452666256,10:45:00,10:50:00,XSJ,2,0,0,36
4452666256,11:05:00,11:10:00,BIJ,3,0,0,53
4452666256,11:30:00,11:35:00,XBA,4,0,0,61
4452666256,13:05:00,13:10:00,PUF,5,0,0,171
4452666256,13:40:00,13:45:00,LDE,6,0,0,208
4452666256,15:30:00,15:30:00,XTS,7,0,0,370
2127150424,10:00:00,10:00:00,EAS,1,1,1,0
2127150424,10:45:00,10:50:00,XSJ,2,0,0,36
2127150424,11:05:00,11:10:00,BIJ,3,0,0,53
2127150424,11:30:00,11:35:00,XBA,4,0,0,61
2127150424,13:05:00,13:10:00,PUF,5,0,0,171
2127150424,13:40:00,13:45:00,LDE,6,0,0,208
2127150424,15:30:00,15:30:00,XTS,7,0,0,370
5230277215,10:00:00,10:00:00,EAS,1,1,1,0
5230277215,10:45:00,10:50:00,XSJ,2,0,0,36
5230277215,11:05:00,11:10:00,BIJ,3,0,0,53
5230277215,11:30:00,11:35:00,XBA,4,0,0,61
5230277215,13:05:00,13:10:00,PUF,5,0,0,171
5230277215,13:40:00,13:45:00,LDE,6,0,0,208
5230277215,15:30:00,15:30:00,XTS,7,0,0,370
5713231114,10:00:00,10:00:00,EAS,1,1,1,0
5713231114,10:45:00,10:50:00,XSJ,2,0,0,36
5713231114,11:05:00,11:10:00,BIJ,3,0,0,53
5713231114,11:30:00,11:35:00,XBA,4,0,0,61
5713231114,13:05:00,13:10:00,PUF,5,0,0,171
5713231114,13:40:00,13:45:00,LDE,6,0,0,208
5713231114,15:30:00,15:30:00,XTS,7,0,0,370
9825514179,10:00:00,10:00:00,EAS,1,1,1,0
9825514179,10:45:00,10:50:00,XSJ,2,0,0,36
9825514179,11:05:00,11:10:00,BIJ,3,0,0,53
9825514179,11:30:00,11:35:00,XBA,4,0,0,61
9825514179,13:05:00,13:10:00,PUF,5,0,0,171
9825514179,13:40:00,13:45:00,LDE,6,0,0,208
9825514179,15:30:00,15:30:00,XTS,7,0,0,370
2843261948,10:00:00,10:00:00,EAS,1,1,1,0
2843261948,10:45:00,10:50:00,XSJ,2,0,0,36
2843261948,11:05:00,11:10:00,BIJ,3,0,0,53
2843261948,11:30:00,11:35:00,XBA,4,0,0,61
2843261948,13:05:00,13:10:00,PUF,5,0,0,171
2843261948,13:40:00,13:45:00,LDE,6,0,0,208
2843261948,15:30:00,15:30:00,XTS,7,0,0,370
4931651425,10:00:00,10:00:00,EAS,1,1,1,0
4931651425,10:45:00,10:50:00,XSJ,2,0,0,36
4931651425,11:05:00,11:10:00,BIJ,3,0,0,53
4931651425,11:30:00,11:35:00,XBA,4,0,0,61
4931651425,13:05:00,13:10:00,PUF,5,0,0,171
4931651425,13:40:00,13:45:00,LDE,6,0,0,208
4931651425,15:30:00,15:30:00,XTS,7,0,0,370
9394992143,08:00:00,08:00:00,XPB,1,0,0,0
9394992143,14:00:00,14:10:00,XYL,2,0,0,460
9394992143,17:35:00,17:40:00,QXB,3,0,0,756
9394992143,19:05:00,19:10:00,XFJ,4,0,0,874
9394992143,19:40:00,19:45:00,XCN,5,0,0,911
9394992143,20:00:00,20:05:00,ANB,6,0,0,920
9394992143,20:25:00,20:25:00,NCE,7,0,0,935
5881671899,08:00:00,08:00:00,XPB,1,0,0,0
5881671899,14:00:00,14:10:00,XYL,2,0,0,460
5881671899,17:35:00,17:40:00,QXB,3,0,0,756
5881671899,19:05:00,19:10:00,XFJ,4,0,0,874
5881671899,19:40:00,19:45:00,XCN,5,0,0,911
5881671899,20:00:00,20:05:00,ANB,6,0,0,920
5881671899,20:25:00,20:25:00,NCE,7,0,0,935
7024451645,08:00:00,08:00:00,XPB,1,0,0,0
7024451645,14:00:00,14:10:00,XYL,2,0,0,460
7024451645,17:35:00,17:40:00,QXB,3,0,0,756
7024451645,19:05:00,19:10:00,XFJ,4,0,0,874
7024451645,19:40:00,19:45:00,XCN,5,0,0,911
7024451645,20:00:00,20:05:00,ANB,6,0,0,920
7024451645,20:25:00,20:25:00,NCE,7,0,0,935
2086184886,11:35:00,11:35:00,NCE,1,0,0,0
2086184886,11:55:00,12:00:00,ANB,2,0,0,16
2086184886,12:15:00,12:20:00,XCN,3,0,0,26
2086184886,12:50:00,12:55:00,XFJ,4,0,0,61
2086184886,14:20:00,14:25:00,QXB,5,0,0,180
2086184886,17:50:00,18:00:00,XYL,6,0,0,475
2086184886,23:55:00,23:55:00,XPB,7,0,0,934
8413652884,11:35:00,11:35:00,NCE,1,0,0,0
8413652884,11:55:00,12:00:00,ANB,2,0,0,16
8413652884,12:15:00,12:20:00,XCN,3,0,0,26
8413652884,12:50:00,12:55:00,XFJ,4,0,0,61
8413652884,14:20:00,14:25:00,QXB,5,0,0,180
8413652884,17:50:00,18:00:00,XYL,6,0,0,475
8413652884,23:55:00,23:55:00,XPB,7,0,0,934
5425649629,11:35:00,11:35:00,NCE,1,0,0,0
5425649629,11:55:00,12:00:00,ANB,2,0,0,16
5425649629,12:15:00,12:20:00,XCN,3,0,0,26
5425649629,12:50:00,12:55:00,XFJ,4,0,0,61
5425649629,14:20:00,14:25:00,QXB,5,0,0,180
5425649629,17:50:00,18:00:00,XYL,6,0,0,475
5425649629,23:55:00,23:55:00,XPB,7,0,0,934
3702713204,11:35:00,11:35:00,NCE,1,0,0,0
3702713204,11:55:00,12:00:00,ANB,2,0,0,16
3702713204,12:15:00,12:20:00,XCN,3,0,0,26
3702713204,12:50:00,12:55:00,XFJ,4,0,0,61
3702713204,14:20:00,14:25:00,QXB,5,0,0,180
3702713204,17:50:00,18:00:00,XYL,6,0,0,475
3702713204,23:55:00,23:55:00,XPB,7,0,0,934
3714749422,11:35:00,11:35:00,NCE,1,0,0,0
3714749422,11:55:00,12:00:00,ANB,2,0,0,16
3714749422,12:15:00,12:20:00,XCN,3,0,0,26
3714749422,12:50:00,12:55:00,XFJ,4,0,0,61
3714749422,14:20:00,14:25:00,QXB,5,0,0,180
3714749422,17:50:00,18:00:00,XYL,6,0,0,475
3714749422,23:55:00,23:55:00,XPB,7,0,0,934
5188177327,10:00:00,10:00:00,TLN,1,0,0,0
5188177327,11:05:00,11:15:00,XRF,2,0,0,67
5188177327,11:45:00,11:50:00,QXB,3,0,0,96
5188177327,13:17:00,13:20:00,BLN,4,0,0,216
5188177327,14:50:00,14:55:00,XVG,5,0,0,293
5188177327,16:10:00,16:15:00,XGS,6,0,0,382
5188177327,16:50:00,17:00:00,EBU,7,0,0,420
5188177327,17:27:00,17:30:00,MSN,8,0,0,453
5188177327,18:50:00,18:50:00,XCF,9,0,0,571
2017101921,10:00:00,10:00:00,TLN,1,0,0,0
2017101921,11:05:00,11:15:00,XRF,2,0,0,67
2017101921,11:45:00,11:50:00,QXB,3,0,0,96
2017101921,13:17:00,13:20:00,BLN,4,0,0,216
2017101921,14:50:00,14:55:00,XVG,5,0,0,293
2017101921,16:10:00,16:15:00,XGS,6,0,0,382
2017101921,16:50:00,17:00:00,EBU,7,0,0,420
2017101921,17:27:00,17:30:00,MSN,8,0,0,453
2017101921,18:50:00,18:50:00,XCF,9,0,0,571
3218934363,10:00:00,10:00:00,TLN,1,0,0,0
3218934363,11:05:00,11:15:00,XRF,2,0,0,67
3218934363,11:45:00,11:50:00,QXB,3,0,0,96
3218934363,13:17:00,13:20:00,BLN,4,0,0,216
3218934363,14:50:00,14:55:00,XVG,5,0,0,293
3218934363,16:10:00,16:15:00,XGS,6,0,0,382
3218934363,16:50:00,17:00:00,EBU,7,0,0,420
3218934363,17:27:00,17:30:00,MSN,8,0,0,453
3218934363,18:50:00,18:50:00,XCF,9,0,0,571
6505006149,10:00:00,10:00:00,TLN,1,0,0,0
6505006149,11:05:00,11:15:00,XRF,2,0,0,67
6505006149,11:45:00,11:50:00,QXB,3,0,0,96
6505006149,13:17:00,13:20:00,BLN,4,0,0,216
6505006149,14:50:00,14:55:00,XVG,5,0,0,293
6505006149,16:10:00,16:15:00,XGS,6,0,0,382
6505006149,16:50:00,17:00:00,EBU,7,0,0,420
6505006149,17:27:00,17:30:00,MSN,8,0,0,453
6505006149,18:50:00,18:50:00,XCF,9,0,0,571
4479772847,09:00:00,09:00:00,XYL,1,0,0,0
4479772847,10:35:00,10:40:00,XCY,2,0,0,107
4479772847,11:25:00,11:35:00,NCY,3,0,0,155
4479772847,12:25:00,12:25:00,XGC,4,0,0,199
2872120319,09:00:00,09:00:00,XYL,1,0,0,0
2872120319,10:35:00,10:40:00,XCY,2,0,0,107
2872120319,11:25:00,11:35:00,NCY,3,0,0,155
2872120319,12:25:00,12:25:00,XGC,4,0,0,199
2512821552,09:00:00,09:00:00,XYL,1,0,0,0
2512821552,10:35:00,10:40:00,XCY,2,0,0,107
2512821552,11:25:00,11:35:00,NCY,3,0,0,155
2512821552,12:25:00,12:25:00,XGC,4,0,0,199
3905074355,17:20:00,17:20:00,XGC,1,0,0,0
3905074355,18:15:00,18:25:00,NCY,2,0,0,45
3905074355,19:15:00,19:20:00,XCY,3,0,0,93
3905074355,20:50:00,20:50:00,XYL,4,0,0,201
2906202335,17:20:00,17:20:00,XGC,1,0,0,0
2906202335,18:15:00,18:25:00,NCY,2,0,0,45
2906202335,19:15:00,19:20:00,XCY,3,0,0,93
2906202335,20:50:00,20:50:00,XYL,4,0,0,201
1119554923,17:20:00,17:20:00,XGC,1,0,0,0
1119554923,18:15:00,18:25:00,NCY,2,0,0,45
1119554923,19:15:00,19:20:00,XCY,3,0,0,93
1119554923,20:50:00,20:50:00,XYL,4,0,0,201
3743155608,11:30:00,11:30:00,XPB,1,0,0,0
3743155608,15:15:00,15:15:00,ZYR,2,0,0,306
9905208539,11:30:00,11:30:00,XPB,1,0,0,0
9905208539,15:15:00,15:15:00,ZYR,2,0,0,306
8159840116,11:30:00,11:30:00,XPB,1,0,0,0
8159840116,15:15:00,15:15:00,ZYR,2,0,0,306
1962838337,11:30:00,11:30:00,XPB,1,0,0,0
1962838337,15:15:00,15:15:00,ZYR,2,0,0,306
4527360664,11:30:00,11:30:00,XPB,1,0,0,0
4527360664,15:15:00,15:15:00,ZYR,2,0,0,306
6082954819,11:30:00,11:30:00,XPB,1,0,0,0
6082954819,15:15:00,15:15:00,ZYR,2,0,0,306
5207444825,15:00:00,15:00:00,XPB,1,0,0,0
5207444825,16:45:00,16:50:00,XOS,2,0,0,130
5207444825,18:05:00,18:15:00,XTO,3,0,0,243
5207444825,19:35:00,19:35:00,XOP,4,0,0,345
8153385397,09:10:00,09:10:00,XOP,1,0,0,0
8153385397,10:30:00,10:40:00,XTO,2,0,0,103
8153385397,11:55:00,12:00:00,XOS,3,0,0,215
8153385397,13:45:00,13:45:00,XPB,4,0,0,345
7419074800,23:45:00,23:45:00,XPB,1,0,0,0
7419074800,25:15:00,25:15:00,XOS,2,0,0,128
2584478449,23:45:00,23:45:00,XPB,1,0,0,0
2584478449,25:15:00,25:15:00,XOS,2,0,0,128
2311701158,23:45:00,23:45:00,XPB,1,0,0,0
2311701158,25:15:00,25:15:00,XOS,2,0,0,128
8839139989,23:45:00,23:45:00,XPB,1,0,0,0
8839139989,25:15:00,25:15:00,XOS,2,0,0,128
2125203212,23:45:00,23:45:00,XPB,1,0,0,0
2125203212,25:15:00,25:15:00,XOS,2,0,0,128
7353965826,23:45:00,23:45:00,XPB,1,0,0,0
7353965826,25:15:00,25:15:00,XOS,2,0,0,128
1003421191,23:45:00,23:45:00,XPB,1,0,0,0
1003421191,25:15:00,25:15:00,XOS,2,0,0,128
0779318868,23:45:00,23:45:00,XPB,1,0,0,0
0779318868,25:15:00,25:15:00,XOS,2,0,0,128
9335305612,16:00:00,16:00:00,XPB,1,0,0,0
9335305612,17:00:00,17:05:00,XPD,2,0,0,21
9335305612,19:20:00,19:20:00,XLH,3,0,0,207
7790582113,16:00:00,16:00:00,XPB,1,0,0,0
7790582113,17:00:00,17:05:00,XPD,2,0,0,21
7790582113,19:20:00,19:20:00,XLH,3,0,0,207
0240784497,16:00:00,16:00:00,XPB,1,0,0,0
0240784497,17:00:00,17:05:00,XPD,2,0,0,21
0240784497,19:20:00,19:20:00,XLH,3,0,0,207
7657233236,13:00:00,13:00:00,XPB,1,0,0,0
7657233236,17:45:00,17:50:00,ZFJ,2,0,0,344
7657233236,20:20:00,20:25:00,XLT,3,0,0,501
7657233236,21:20:00,21:25:00,XQR,4,0,0,568
7657233236,22:25:00,22:25:00,XBT,5,0,0,640
0741514733,13:00:00,13:00:00,XPB,1,0,0,0
0741514733,17:45:00,17:50:00,ZFJ,2,0,0,344
0741514733,20:20:00,20:25:00,XLT,3,0,0,501
0741514733,21:20:00,21:25:00,XQR,4,0,0,568
0741514733,22:25:00,22:25:00,XBT,5,0,0,640
2487263197,13:00:00,13:00:00,XPB,1,0,0,0
2487263197,17:45:00,17:50:00,ZFJ,2,0,0,344
2487263197,20:20:00,20:25:00,XLT,3,0,0,501
2487263197,21:20:00,21:25:00,XQR,4,0,0,568
2487263197,22:25:00,22:25:00,XBT,5,0,0,640
5192560085,13:00:00,13:00:00,XPB,1,0,0,0
5192560085,17:45:00,17:50:00,ZFJ,2,0,0,344
5192560085,20:20:00,20:25:00,XLT,3,0,0,501
5192560085,21:20:00,21:25:00,XQR,4,0,0,568
5192560085,22:25:00,22:25:00,XBT,5,0,0,640
1203378787,13:00:00,13:00:00,XPB,1,0,0,0
1203378787,17:45:00,17:50:00,ZFJ,2,0,0,344
1203378787,20:20:00,20:25:00,XLT,3,0,0,501
1203378787,21:20:00,21:25:00,XQR,4,0,0,568
1203378787,22:25:00,22:25:00,XBT,5,0,0,640
3865919538,13:00:00,13:00:00,XPB,1,0,0,0
3865919538,17:45:00,17:50:00,ZFJ,2,0,0,344
3865919538,20:20:00,20:25:00,XLT,3,0,0,501
3865919538,21:20:00,21:25:00,XQR,4,0,0,568
3865919538,22:25:00,22:25:00,XBT,5,0,0,640
7190771502,13:00:00,13:00:00,XPB,1,0,0,0
7190771502,17:45:00,17:50:00,ZFJ,2,0,0,344
