route_id,service_id,trip_id,trip_short_name,trip_headsign,wheelchair_accessible,bikes_allowed
2087944020,7012029991,7012029991,93614,XTS,1,0
9080242673,7530748665,7530748665,93614,XTS,1,0
4766381323,9561590122,9561590122,93614,XTS,1,0
9456469421,9477360131,9477360131,93615,XBC,1,0
8733221474,5383349488,5383349488,93615,XBC,1,0
0608550833,5639676961,5639676961,93615,XBC,1,0
5273071645,0311448009,0311448009,93615,XBC,1,0
8057886956,6711582535,6711582535,93615,XBC,1,0
9748060388,0414244886,0414244886,93615,XBC,1,0
3424634650,4261067513,4261067513,93128,XTS,1,0
7223673857,9776582307,9776582307,93128,XTS,1,0
6446618131,8386662895,8386662895,93128,XTS,1,0
7398406040,9357265086,9357265086,93128,XTS,1,0
0574672533,7869294680,7869294680,93128,XTS,1,0
0574672533,3547705519,3547705519,93128,XTS,1,0
9892544236,2423513894,2423513894,93128,XTS,1,0
2021192794,0027619689,0027619689,93127,XBC,1,0
7481294805,9314089163,9314089163,93127,XBC,1,0
2879691295,6259461243,6259461243,93127,XBC,1,0
9953491995,1697364860,1697364860,93127,XBC,1,0
8432726286,6650997076,6650997076,93127,XBC,1,0
8432726286,3981731464,3981731464,93127,XBC,1,0
5154889843,1184832496,1184832496,93127,XBC,1,0
1070630854,6295538155,6295538155,50796,XRF,1,0
8619976142,6820487935,6820487935,50796,XRF,1,0
7113454156,3357990605,3357990605,50796,XRF,1,0
7430784730,4163472834,4163472834,50796,XRF,1,0
4369869553,4178551353,4178551353,50796,XRF,1,0
1798974362,8630119731,8630119731,50796,XRF,1,0
0240075878,1442272843,1442272843,50796,XRF,1,0
0099058159,1237614864,1237614864,50796,XRF,1,0
8037013387,8509109957,8509109957,50793,XGC,1,0
7456569053,4450887575,4450887575,50793,XGC,1,0
6316605055,0597496131,0597496131,50793,XGC,1,0
7520557554,2417959635,2417959635,50793,XGC,1,0
1814138985,8801574575,8801574575,50793,XGC,1,0
7118306673,8988352203,8988352203,50793,XGC,1,0
6080677987,1196502093,1196502093,50793,XGC,1,0
8682462012,0372963639,0372963639,50793,XGC,1,0
6153061822,1790226341,1790226341,7933,XRN,1,0
7332808938,3151328240,3151328240,7933,XRN,1,0
8634970333,5838605181,5838605181,7933,XRN,1,0
3909260590,0877533210,0877533210,7934,XPB,1,0
6257842755,8035201710,8035201710,7934,XPB,1,0
6301466590,8777072537,8777072537,7934,XPB,1,0
9449802959,7015671304,7015671304,7939,XRN,1,0
2527894152,7984920664,7984920664,7940,XPB,1,0
1227419804,5193518013,5193518013,1609,XAM,1,0
7430649738,0986746217,0986746217,1609,XAM,1,0
2763498161,7640603181,7640603181,1609,XAM,1,0
7874679202,1054295159,1054295159,1609,XAM,1,0
2255919510,3868794545,3868794545,1609,XAM,1,0
2255919510,3365041414,3365041414,1609,XAM,1,0
0536948689,0020683281,0020683281,1609,XAM,1,0
2327170192,1113681506,1113681506,1609,XAM,1,0
5049239798,6816591238,6816591238,1609,XAM,1,0
2121147563,8219465142,8219465142,1609,XAM,1,0
1928460818,5222348288,5222348288,1609,XAM,1,0
9124101052,5930165944,5930165944,1609,XAM,1,0
5413726446,9091620896,9091620896,1609,XAM,1,0
4356118106,3302204213,3302204213,50468,XPB,1,0
2773707307,9278655894,9278655894,50468,XPB,1,0
0288768089,5098352579,5098352579,50468,XPB,1,0
8058426898,3473262074,3473262074,50468,XPB,1,0
0338000089,6665434477,6665434477,50469,NAQ,1,0
4899674237,3579023034,3579023034,50469,NAQ,1,0
9576131598,2697877679,2697877679,50469,NAQ,1,0
3413260218,5929436235,5929436235,1666,XPB,1,0
6878116189,9010847121,9010847121,1666,XPB,1,0
1738465009,1589274500,1589274500,50559,XDB,1,0
9027087197,8878601684,8878601684,50559,XDB,1,0
5636376928,4478807863,4478807863,50646,XCA,1,0
9212933236,3595961085,3595961085,50402,XPB,1,0
7287459617,2160339788,2160339788,50403,XSN,1,0
7808002692,7216950087,7216950087,50841,CMX,1,0
4363780120,5927450220,5927450220,50841,CMX,1,0
8093089436,3799833928,3799833928,50841,CMX,1,0
7579426697,5386608262,5386608262,50841,CMX,1,0
1829852825,0866677979,0866677979,50841,CMX,1,0
1829852825,5250151283,5250151283,50841,CMX,1,0
1103219151,7953002785,7953002785,50841,CMX,1,0
5450078241,6257066977,6257066977,50841,CMX,1,0
1296043573,5599620208,5599620208,50840,XPB,1,0
2660387339,6787396124,6787396124,50840,XPB,1,0
3809245514,4685592288,4685592288,50840,XPB,1,0
1436383394,7686572837,7686572837,50840,XPB,1,0
8963696136,8978459254,8978459254,50840,XPB,1,0
2352274281,7321902584,7321902584,50840,XPB,1,0
2352274281,0292288859,0292288859,50840,XPB,1,0
1238492939,1465780360,1465780360,50840,XPB,1,0
9114391462,6476021535,6476021535,50840,XPB,1,0
5029071550,3747337208,3747337208,50840,XPB,1,0
4271101739,7941603862,7941603862,50839,TVC,1,0
3152706432,0857501069,0857501069,50839,TVC,1,0
0559614490,2502929117,2502929117,50839,TVC,1,0
2227538608,1911643271,1911643271,50839,TVC,1,0
9997373397,1920974388,1920974388,50839,TVC,1,0
6289536123,8500356771,8500356771,50839,TVC,1,0
6289536123,4207879928,4207879928,50839,TVC,1,0
0121810189,0565269513,0565269513,50839,TVC,1,0
4437433802,4878721849,4878721849,50839,TVC,1,0
9206329356,3242273208,3242273208,50838,XPB,1,0
2821414960,0075444458,0075444458,50838,XPB,1,0
8722853948,6105284287,6105284287,50838,XPB,1,0
6583494780,2899437940,2899437940,50838,XPB,1,0
0572092926,5430818385,5430818385,50838,XPB,1,0
0572092926,7049702778,7049702778,50838,XPB,1,0
8923958193,5366821164,5366821164,50838,XPB,1,0
9310308065,9356129574,9356129574,50838,XPB,1,0
6282242325,6436455602,6436455602,50838,XPB,1,0
8540037884,4233622012,4233622012,50900,XCA,1,0
0176212527,2230432879,2230432879,50900,XCA,1,0
9585618761,0698512014,0698512014,50900,XCA,1,0
7312157944,7478680186,7478680186,50900,XCA,1,0
3067016888,6913249135,6913249135,50900,XCA,1,0
7673688109,3968053971,3968053971,50900,XCA,1,0
2468395436,9439687427,9439687427,50900,XCA,1,0
6656893839,5349213856,5349213856,50901,XPD,1,0
3295367000,9918371891,9918371891,50901,XPD,1,0
5160687819,8520682665,8520682665,50901,XPD,1,0
8041270653,1738368433,1738368433,50901,XPD,1,0
1070206727,9910556271,9910556271,50901,XPD,1,0
6969376155,2226526205,2226526205,50901,XPD,1,0
0067865113,3545161778,3545161778,50901,XPD,1,0
9407496979,0843244485,0843244485,30487,XPB,1,0
9711153851,4219807084,4219807084,30487,XPB,1,0
0805804391,2241113985,2241113985,30487,XPB,1,0
3906504720,9342217157,9342217157,30487,XPB,1,0
3906504720,3292065212,3292065212,30487,XPB,1,0
7983792941,6054628528,6054628528,30487,XPB,1,0
1562140018,3921475870,3921475870,30489,XPB,1,0
6699048418,4207207026,4207207026,30489,XPB,1,0
0329634051,0794192489,0794192489,30489,XPB,1,0
2987874989,4349117380,4349117380,30489,XPB,1,0
9564885955,3514192062,3514192062,30489,XPB,1,0
3649814138,0810034203,0810034203,30489,XPB,1,0
3263552736,8063649644,8063649644,30493,XPB,1,0
3971759564,7703159645,7703159645,30493,XPB,1,0
3267738243,8050005420,8050005420,30493,XPB,1,0
1159551237,9078322948,9078322948,30493,XPB,1,0
2998184846,9646006875,9646006875,30493,XPB,1,0
2998184846,6008520183,6008520183,30493,XPB,1,0
2945255029,8133630511,8133630511,30493,XPB,1,0
1722171847,7898304293,7898304293,30493,XPB,1,0
8777445660,8767086908,8767086908,30486,MUZ,1,0
7852864303,7442646883,7442646883,30486,MUZ,1,0
7630122751,4716306273,4716306273,30486,MUZ,1,0
3648106193,6163253130,6163253130,30486,MUZ,1,0
3648106193,6752740948,6752740948,30486,MUZ,1,0
6821284447,5820027653,5820027653,30486,MUZ,1,0
5381129668,4573614270,4573614270,30488,MUZ,1,0
4271251609,6113497993,6113497993,30488,MUZ,1,0
8376974242,9054009650,9054009650,30488,MUZ,1,0
9694184101,8336750097,8336750097,30488,MUZ,1,0
3225277442,2325801898,2325801898,30488,MUZ,1,0
2558978829,9882251758,9882251758,30488,MUZ,1,0
6602734339,9465218341,9465218341,30492,MUZ,1,0
3231109171,9870975170,9870975170,30492,MUZ,1,0
0009876980,6980301156,6980301156,30492,MUZ,1,0
2589204215,8624767938,8624767938,30492,MUZ,1,0
4111571279,5504009819,5504009819,30492,MUZ,1,0
9289748110,9354295613,9354295613,30492,MUZ,1,0
9289748110,9864335084,9864335084,30492,MUZ,1,0
7646554671,8744134461,8744134461,30492,MUZ,1,0
4133182472,2010944924,2010944924,30492,MUZ,1,0
9591291511,4312369951,4312369951,7717,XLH,1,0
2612688502,6241285065,6241285065,7717,XLH,1,0
2097249789,9677135671,9677135671,7717,XLH,1,0
7945118135,8595279355,8595279355,7717,XLH,1,0
3704310376,3902535151,3902535151,7718,CDG,1,0
2835419988,7357971771,7357971771,7718,CDG,1,0
7420545771,7858449867,7858449867,7718,CDG,1,0
1213043919,5683289488,5683289488,7718,CDG,1,0
3034048982,6060686572,6060686572,7718,CDG,1,0
8767762083,7325663294,7325663294,7718,CDG,1,0
7602303483,8682882738,8682882738,7718,CDG,1,0
1756102385,7626534540,7626534540,7718,CDG,1,0
1438455785,8365779652,8365779652,7718,CDG,1,0
9330820368,8861737204,8861737204,7718,CDG,1,0
2541046042,4199395920,4199395920,7738,XPB,1,0
6167433918,5139305596,5139305596,7738,XPB,1,0
1187097094,4951963669,4951963669,7738,XPB,1,0
1196265454,8973754076,8973754076,7738,XPB,1,0
1677509611,0442071923,0442071923,7740,CDG,1,0
0810486381,2986731332,2986731332,7740,CDG,1,0
3830145930,2805449432,2805449432,7740,CDG,1,0
2853319378,5895081918,5895081918,7740,CDG,1,0
8505422588,3483432421,3483432421,7739,XLH,1,0
4672098557,2259245595,2259245595,7739,XLH,1,0
5806252701,1668581524,1668581524,7739,XLH,1,0
7759831089,7446834138,7446834138,7739,XLH,1,0
5192029183,6449345325,6449345325,7737,XLH,1,0
8511870879,9545957761,9545957761,7737,XLH,1,0
3165248672,1012156325,1012156325,7737,XLH,1,0
4473053284,9474751926,9474751926,7737,XLH,1,0
4578465202,5521279082,5521279082,7901,XRN,1,0
6138916906,8300532030,8300532030,7901,XRN,1,0
7104044783,9126597621,9126597621,7901,XRN,1,0
6435980647,8828858934,8828858934,7901,XRN,1,0
3627649848,6422600955,6422600955,7714,CDG,1,0
2263033618,9958526287,9958526287,7714,CDG,1,0
7494943440,2327548170,2327548170,7714,CDG,1,0
3872238920,6721574266,6721574266,7714,CDG,1,0
8769598732,5114973386,5114973386,7932,XPB,1,0
9783737935,6039286012,6039286012,7932,XPB,1,0
7853301856,6164436124,6164436124,7932,XPB,1,0
9452115019,7111417068,7111417068,7932,XPB,1,0
5989681450,2008499503,2008499503,7716,XPB,1,0
8314604687,0349392249,0349392249,7716,XPB,1,0
6675819094,9697145821,9697145821,7716,XPB,1,0
4179686944,8230844706,8230844706,7716,XPB,1,0
5673642756,8498410272,8498410272,7931,XRN,1,0
8707599185,7723934590,7723934590,7931,XRN,1,0
6966294269,0611247596,0611247596,7931,XRN,1,0
1924792255,7461658258,7461658258,7931,XRN,1,0
8817659524,7820490373,7820490373,7912,XPB,1,0
8731183674,5406443818,5406443818,7912,XPB,1,0
6749426184,1238299712,1238299712,7912,XPB,1,0
7536936982,6814717890,6814717890,7912,XPB,1,0
8707946816,3689798193,3689798193,50952,XGE,1,0
4931685262,3979214701,3979214701,50952,XGE,1,0
5413396714,3033889652,3033889652,50951,CMX,1,0
4051545284,7148513223,7148513223,50953,CMX,1,0
9789911274,5525607779,5525607779,50953,CMX,1,0
1760411754,5244379417,5244379417,50953,CMX,1,0
2698656671,6982724613,6982724613,50953,CMX,1,0
7569393039,2559099491,2559099491,50953,CMX,1,0
5900103133,6003379724,6003379724,50953,CMX,1,0
4649364124,6912946637,6912946637,95927,BLB,1,0
7228414931,1842281245,1842281245,95927,BLB,1,0
2802276489,7141946334,7141946334,95927,BLB,1,0
2583202883,9435743845,9435743845,95927,BLB,1,0
4583720474,1433845218,1433845218,95927,BLB,1,0
5851001372,0362831833,0362831833,95927,BLB,1,0
5851001372,1585961769,1585961769,95927,BLB,1,0
7482176755,3391105607,3391105607,95927,BLB,1,0
1865680429,6789648739,6789648739,95926,XPB,1,0
4451543701,4706257217,4706257217,95926,XPB,1,0
2091055551,0815620951,0815620951,95926,XPB,1,0
5620687745,1675356119,1675356119,95926,XPB,1,0
9041945229,6995018968,6995018968,95926,XPB,1,0
6619276923,9046015812,9046015812,95926,XPB,1,0
2102591021,3816774702,3816774702,95926,XPB,1,0
1646795456,9388310815,9388310815,95926,XPB,1,0
1646795456,1906008931,1906008931,95926,XPB,1,0
2553290111,2878302072,2878302072,95926,XPB,1,0
2582093131,4767984354,4767984354,57094,XLM,1,0
6797955295,7830996841,7830996841,57094,XLM,1,0
4963704219,2240193756,2240193756,57094,XLM,1,0
4095659739,0639865682,0639865682,57094,XLM,1,0
4095659739,5343372066,5343372066,57094,XLM,1,0
9910539951,2678496745,2678496745,57094,XLM,1,0
1090082575,8331246050,8331246050,57104,XPB,1,0
1022693689,9930462547,9930462547,57104,XPB,1,0
2644438439,2817289287,2817289287,57104,XPB,1,0
0059126934,9332223735,9332223735,57104,XPB,1,0
0059126934,3881368451,3881368451,57104,XPB,1,0
0622181294,1682630032,1682630032,57104,XPB,1,0
3368213992,8066492755,8066492755,3182,NCE,1,0
1822364012,3407752140,3407752140,3182,NCE,1,0
6461112010,3132138190,3132138190,3182,NCE,1,0
8827371063,0735758724,0735758724,3182,NCE,1,0
8827371063,7913551769,7913551769,3182,NCE,1,0
0494438707,0647577589,0647577589,3183,XBC,1,0
7332135561,5861617431,5861617431,3183,XBC,1,0
0194212703,0407966117,0407966117,3183,XBC,1,0
5209827424,7737420274,7737420274,3183,XBC,1,0
5209827424,3439310698,3439310698,3183,XBC,1,0
0963104853,2717231951,2717231951,3183,XBC,1,0
0905545607,7818740060,7818740060,3183,XBC,1,0
2275565443,1925759175,1925759175,3183,XBC,1,0
4283829259,9231742233,9231742233,3183,XBC,1,0
2628776153,8958058271,8958058271,3183,XBC,1,0
1390959012,9380036579,9380036579,3183,XBC,1,0
8238943779,5241545762,5241545762,50842,XPB,1,0
8238943779,1239892870,1239892870,50842,XPB,1,0
5743169670,5361574575,5361574575,50843,TVC,1,0
5743169670,0639062953,0639062953,50843,TVC,1,0
1093995646,6879787794,6879787794,50894,TLN,1,0
2384200506,0934895094,0934895094,50894,TLN,1,0
9301826065,3888643126,3888643126,50894,TLN,1,0
7332946500,4126485355,4126485355,50894,TLN,1,0
0860738681,5670445229,5670445229,50894,TLN,1,0
1553534017,2450361350,2450361350,50894,TLN,1,0
7474596887,4379936474,4379936474,50894,TLN,1,0
5462264237,3652790861,3652790861,50898,TLN,1,0
4270756777,6428585445,6428585445,50898,TLN,1,0
7018741302,0810498491,0810498491,50898,TLN,1,0
3163837209,6551939785,6551939785,50898,TLN,1,0
2305599731,0745706775,0745706775,50896,TLN,1,0
4903896411,8453983850,8453983850,50896,TLN,1,0
5431513102,5963862801,5963862801,50896,TLN,1,0
8949546854,6152606706,6152606706,50896,TLN,1,0
0566515478,4918750237,4918750237,50904,TLN,1,0
5378280279,3167986196,3167986196,50904,TLN,1,0
9889325024,1672437017,1672437017,50904,TLN,1,0
3479016882,0755620368,0755620368,50895,XMT,1,0
1771663626,5304101510,5304101510,50895,XMT,1,0
5571731925,3854475673,3854475673,50895,XMT,1,0
9265037766,4306003745,4306003745,50895,XMT,1,0
5232057602,3867265205,3867265205,50899,XMT,1,0
7332126529,6886239205,6886239205,50899,XMT,1,0
9577131498,9604162056,9604162056,50899,XMT,1,0
0403653270,6807601632,6807601632,50899,XMT,1,0
6837906894,2609238008,2609238008,50897,XMT,1,0
8450938319,1301882553,1301882553,50897,XMT,1,0
0993214478,9770838995,9770838995,50897,XMT,1,0
3556727873,5793393756,5793393756,50897,XMT,1,0
2994938405,5767749710,5767749710,50897,XMT,1,0
7760045363,1489612488,1489612488,50897,XMT,1,0
7519794450,9387507526,9387507526,50897,XMT,1,0
1564846564,1312871507,1312871507,50903,XMT,1,0
8431572708,0383447703,0383447703,50903,XMT,1,0
1897572859,6749330470,6749330470,50903,XMT,1,0
0472641676,6238057754,6238057754,50903,XMT,1,0
3856633259,2262909923,2262909923,50903,XMT,1,0
1065594263,1114287332,1114287332,50903,XMT,1,0
4342717189,7990218664,7990218664,50903,XMT,1,0
2661444391,4821759186,4821759186,50811,XVS,1,0
5830602771,7882597625,7882597625,50811,XVS,1,0
9929002250,4613890199,4613890199,50811,XVS,1,0
8519163872,1884765963,1884765963,50810,XPB,1,0
8357737631,3012429288,3012429288,50810,XPB,1,0
2373154804,0720779770,0720779770,50810,XPB,1,0
2888611889,3915066745,3915066745,50892,XPB,1,0
3641792802,1902342677,1902342677,50892,XPB,1,0
0240361897,6518043017,6518043017,50892,XPB,1,0
0298492629,5283512196,5283512196,50892,XPB,1,0
4298790107,4038786582,4038786582,50892,XPB,1,0
1136203535,9279851497,9279851497,50892,XPB,1,0
9805551230,9604892610,9604892610,50891,PGF,1,0
2382998360,7665968896,7665968896,50891,PGF,1,0
8531671485,5519823969,5519823969,50891,PGF,1,0
6652222576,7208379282,7208379282,50891,PGF,1,0
1751203377,3186023173,3186023173,50891,PGF,1,0
9218236025,7974535264,7974535264,50891,PGF,1,0
3617176881,4799881321,4799881321,7317,LYS,1,0
6319631742,4979047966,4979047966,7317,LYS,1,0
7737030091,1518494364,1518494364,7317,LYS,1,0
8927573097,6409065297,6409065297,7319,LYS,1,0
0373294158,9314873736,9314873736,7319,LYS,1,0
2164321524,0918673275,0918673275,7319,LYS,1,0
4570846989,2649011987,2649011987,7319,LYS,1,0
6369346715,0296578460,0296578460,7319,LYS,1,0
8984061492,7532079061,7532079061,7321,LYS,1,0
5686014141,0535603247,0535603247,7321,LYS,1,0
8884231916,7289749763,7289749763,7321,LYS,1,0
5718133774,0854069744,0854069744,7321,LYS,1,0
2341070763,7470586118,7470586118,7321,LYS,1,0
0702141181,1930872924,1930872924,7321,LYS,1,0
6843608251,5830005557,5830005557,7321,LYS,1,0
4866675445,6139172024,6139172024,7323,LYS,1,0
5812704519,2439769406,2439769406,7323,LYS,1,0
1603312485,0362171906,0362171906,7323,LYS,1,0
0885674233,8256955313,8256955313,7323,LYS,1,0
8285605914,6078911143,6078911143,7323,LYS,1,0
7399482821,7622929052,7622929052,7323,LYS,1,0
4725241339,6653663984,6653663984,7323,LYS,1,0
8942952653,7950885143,7950885143,7325,LYS,1,0
6342793676,4276210324,4276210324,7325,LYS,1,0
6398683087,7741875710,7741875710,7325,LYS,1,0
2539932008,1626074786,1626074786,7325,LYS,1,0
6083289925,9712369846,9712369846,7325,LYS,1,0
4817427488,2162323023,2162323023,7327,LYS,1,0
1100118824,1956431315,1956431315,7327,LYS,1,0
6396099331,1089519601,1089519601,7327,LYS,1,0
8155270846,7707837236,7707837236,7327,LYS,1,0
9193961156,6335911167,6335911167,7327,LYS,1,0
8545883845,5371856449,5371856449,7329,LYS,1,0
6133401462,0568220521,0568220521,7329,LYS,1,0
0649209173,7518451709,7518451709,7329,LYS,1,0
8030237755,3209643398,3209643398,7329,LYS,1,0
1450561451,8796340945,8796340945,7329,LYS,1,0
2475292966,9087805647,9087805647,7318,XGE,1,0
4843176600,9803236225,9803236225,7318,XGE,1,0
7469363598,3815264156,3815264156,7318,XGE,1,0
8181497671,4108902214,4108902214,7318,XGE,1,0
2797338279,9866850165,9866850165,7318,XGE,1,0
2967165003,2600703178,2600703178,7318,XGE,1,0
3040390055,5875333953,5875333953,7318,XGE,1,0
8986243869,0582193831,0582193831,7320,XGE,1,0
6633083342,8274111771,8274111771,7320,XGE,1,0
0880338386,3308542367,3308542367,7320,XGE,1,0
1323654666,5080825514,5080825514,7320,XGE,1,0
0018548199,9231954871,9231954871,7320,XGE,1,0
5548193048,2106192132,2106192132,7320,XGE,1,0
5489267846,5346456714,5346456714,7322,XGE,1,0
5942573296,8410894334,8410894334,7322,XGE,1,0
9525368369,7681862872,7681862872,7322,XGE,1,0
8245459380,7519441573,7519441573,7322,XGE,1,0
7100061595,9108462440,9108462440,7322,XGE,1,0
6082032567,4846448399,4846448399,7322,XGE,1,0
3555155057,1373455701,1373455701,7322,XGE,1,0
9478608218,7967455389,7967455389,7324,XGE,1,0
5907655072,9473060099,9473060099,7324,XGE,1,0
9605191465,6025728664,6025728664,7324,XGE,1,0
7496327014,4177610609,4177610609,7324,XGE,1,0
8669375653,2218586328,2218586328,7324,XGE,1,0
0597306228,4360177373,4360177373,7326,XGE,1,0
8103341095,6845965872,6845965872,7326,XGE,1,0
0729561580,7053940057,7053940057,7326,XGE,1,0
8347137460,8316453695,8316453695,7326,XGE,1,0
8673543509,8589183277,8589183277,7326,XGE,1,0
6363216401,3711790268,3711790268,7328,XGE,1,0
0272760957,5667374718,5667374718,7328,XGE,1,0
8090278823,6969663086,6969663086,7328,XGE,1,0
6199908905,9051886098,9051886098,7328,XGE,1,0
3228149480,5755924144,5755924144,7328,XGE,1,0
3008573563,5501874117,5501874117,7346,XGE,1,0
9288122420,5874775637,5874775637,7346,XGE,1,0
2002178157,5409744241,5409744241,7346,XGE,1,0
7563198710,9399862005,9399862005,7346,XGE,1,0
2249702661,4426248295,4426248295,7346,XGE,1,0
6558737869,7434362291,7434362291,7316,XGE,1,0
8097303603,3625843288,3625843288,7316,XGE,1,0
8757749137,7803069425,7803069425,7316,XGE,1,0
2355900380,3087479133,3087479133,7347,LYS,1,0
9195681236,8186784555,8186784555,7347,LYS,1,0
9448611192,8889291518,8889291518,7347,LYS,1,0
8319707979,6216225939,6216225939,7347,LYS,1,0
7875573784,2835890191,2835890191,7347,LYS,1,0
3858344907,0818861287,0818861287,7760,XCF,1,0
9381056499,9130341164,9130341164,7760,XCF,1,0
6083364129,9361481787,9361481787,7760,XCF,1,0
9600147076,6239737647,6239737647,7760,XCF,1,0
5965365098,6845103010,6845103010,7761,XGE,1,0
4840853175,6295124745,6295124745,7761,XGE,1,0
1779745292,6569306917,6569306917,7761,XGE,1,0
3251204567,9432233264,9432233264,7761,XGE,1,0
3869743445,6653520852,6653520852,7762,XCF,1,0
3984041879,8092839272,8092839272,7762,XCF,1,0
3791542843,1087599440,1087599440,7762,XCF,1,0
4672987936,4842726089,4842726089,7762,XCF,1,0
9423244723,1201688608,1201688608,7762,XCF,1,0
8717619527,7103373892,7103373892,7763,XGE,1,0
3028141389,3836828423,3836828423,7763,XGE,1,0
4011305095,3826687471,3826687471,7763,XGE,1,0
0242765984,3284244426,3284244426,7763,XGE,1,0
6198591613,7943353035,7943353035,7763,XGE,1,0
3307898245,2189788735,2189788735,50535,ZYR,1,0
8934668601,5887358086,5887358086,50535,XDB,1,0
1476932440,4321666886,4321666886,50535,XDB,1,0
9140717931,7784796240,7784796240,50535,XDB,1,0
7938996857,1784519776,1784519776,50535,XDB,1,0
4486783146,1475313241,1475313241,50535,ZYR,1,0
5751444489,1528157486,1528157486,50535,ZYR,1,0
4900750117,2630248604,2630248604,50535,ZYR,1,0
6185961617,7624389167,7624389167,50535,ZYR,1,0
2577973185,3437787406,3437787406,50535,ZYR,1,0
2910229548,8106148426,8106148426,1696,XPB,1,0
9123850975,6024211517,6024211517,1696,XPB,1,0
1354103047,7360148138,7360148138,1696,XPB,1,0
1252639384,1261617942,1261617942,1696,XPB,1,0
5373436291,0825618470,0825618470,1696,XPB,1,0
2773595705,3147372963,3147372963,1696,XPB,1,0
8725375490,4362682384,4362682384,1696,XPB,1,0
6809076728,2116655389,2116655389,1696,XPB,1,0
7040969329,5696497644,5696497644,1696,XPB,1,0
0951722214,1005791810,1005791810,1696,XPB,1,0
8363351816,6548256942,6548256942,1696,XPB,1,0
4438091090,5788482107,5788482107,1696,XPB,1,0
2008665789,9946163717,9946163717,1625,XAM,1,0
0384532049,5621634684,5621634684,1625,XAM,1,0
9196590364,3677661974,3677661974,1625,XAM,1,0
1819229772,8500297996,8500297996,1625,XAM,1,0
8256606941,8580623589,8580623589,1625,XAM,1,0
9791916291,5381958560,5381958560,1625,XAM,1,0
7030013628,1661430243,1661430243,1625,XAM,1,0
9002849396,0987604321,0987604321,1625,XAM,1,0
3743906075,7520615701,7520615701,1625,XAM,1,0
9066010623,4451308947,4451308947,1625,XAM,1,0
6566117820,5090801441,5090801441,1625,XAM,1,0
4821471182,1575081622,1575081622,1625,XAM,1,0
8791817221,1953823534,1953823534,1698,XPB,1,0
5759673934,0113223887,0113223887,1698,XPB,1,0
5285388196,0047323493,0047323493,1698,XPB,1,0
7546698601,7279359783,7279359783,1698,XPB,1,0
7546698601,5817775457,5817775457,1698,XPB,1,0
1889606733,7552515659,7552515659,1698,XPB,1,0
4119595699,2161600892,2161600892,1698,XPB,1,0
3715927978,3803490637,3803490637,1698,XPB,1,0
0120971045,6927040679,6927040679,1698,XPB,1,0
4696989564,3175750835,3175750835,1698,XPB,1,0
8894344590,0518704583,0518704583,50804,XYL,1,0
2629104205,1144608566,1144608566,50804,XYL,1,0
3168116714,9714965590,9714965590,50804,XYL,1,0
7246733961,4658451884,4658451884,50804,XYL,1,0
4890210975,3886907326,3886907326,50804,XYL,1,0
9008361222,8766994225,8766994225,50804,XYL,1,0
2907375898,4047894786,4047894786,50805,XAM,1,0
0934065365,3690041104,3690041104,50805,XAM,1,0
4676339043,0613779595,0613779595,50805,XAM,1,0
0063244420,0462126568,0462126568,50805,XAM,1,0
7139055787,1633095695,1633095695,50805,XAM,1,0
8370177424,6215499250,6215499250,50805,XAM,1,0
8370177424,4835821754,4835821754,50805,XAM,1,0
5875791830,5782642868,5782642868,50757,NCE,1,0
1146830657,6584434076,6584434076,50757,NCE,1,0
6851519363,6722663469,6722663469,50757,NCE,1,0
7255471610,2049247635,2049247635,50757,NCE,1,0
5233642629,6651878488,6651878488,50757,NCE,1,0
6732127390,1930105497,1930105497,50757,NCE,1,0
1705559642,5943666084,5943666084,50758,XSJ,1,0
0581127172,1387762956,1387762956,50758,XSJ,1,0
6396686024,2063708300,2063708300,50758,XSJ,1,0
9171278719,6065711484,6065711484,50758,XSJ,1,0
6270525613,3897258206,3897258206,50758,XSJ,1,0
9257726405,4455915161,4455915161,50758,XSJ,1,0
9722577910,5097324551,5097324551,50758,XSJ,1,0
2072438392,5289378735,5289378735,50758,XSJ,1,0
5914704921,7743204537,7743204537,3144,XPB,1,0
5914704921,7848750604,7848750604,3144,XPB,1,0
2784061310,5201755077,5201755077,3145,ABY,1,0
2784061310,2563642310,2563642310,3145,ABY,1,0
2505778103,0763661910,0763661910,50755,SMX,1,0
2505778103,2543595658,2543595658,50755,SMX,1,0
6432630538,5699498984,5699498984,50755,SMX,1,0
8313602912,3223936505,3223936505,50755,SMX,1,0
0542438535,9466116464,9466116464,50755,SMX,1,0
8485347007,4646230156,4646230156,50755,SMX,1,0
8523580490,3832616672,3832616672,50755,SMX,1,0
2159342537,5148945587,5148945587,50755,SMX,1,0
9498064308,4593687761,4593687761,50756,XPB,1,0
9498064308,9374734456,9374734456,50756,XPB,1,0
1950261539,0664373930,0664373930,50756,XPB,1,0
1358025904,2247458656,2247458656,50756,XPB,1,0
5015318102,0974416129,0974416129,50756,XPB,1,0
2054267826,1315243116,1315243116,50756,XPB,1,0
8372529252,6276541702,6276541702,50756,XPB,1,0
7861229877,6065829081,6065829081,50756,XPB,1,0
5362293158,8721452934,8721452934,50756,XPB,1,0
1993871176,2213679015,2213679015,50756,XPB,1,0
0014932870,4482762873,4482762873,50756,XPB,1,0
5884051932,9346545834,9346545834,3166,MDS,1,0
9067910237,0128227077,0128227077,3166,MDS,1,0
